feature_1,feature_2,correlation,correlation_i
content_user_count_user_id,rel_content_he_cl_mean_answ,0.2888932798645669,0.2888932798645669
content_count_answered_correctly,rel_content_he_cl_mean_answ,0.2888932798645669,0.2888932798645669
user_ucount_kmean_cluster,mul_user_content_he_mean_answ,0.28873164410758206,0.28873164410758206
user_he_mean_answered_correctly,content_he_part_count_answered_correctly,0.28857638510475103,0.28857638510475103
user_he_mean_answered_correctly,content_user_he_part_count_user_id,0.28857638510475103,0.28857638510475103
user_he_ucount_part,content_he_part_count_answered_correctly,0.28825769495214915,-0.28825769495214915
user_he_ucount_part,content_user_he_part_count_user_id,0.28825769495214915,-0.28825769495214915
lag_expl_and_clu_bool,mul_user_content_ema_answ,0.28759522938221405,0.28759522938221405
content_user_he_count_user_id,rel_content_he_part_mean_answ,0.2872750406068855,0.2872750406068855
content_he_count_answered_correctly,rel_content_he_part_mean_answ,0.2872750406068855,0.2872750406068855
prior_question_had_explanation,ema_chng_timestamp,0.28647620735157353,-0.28647620735157353
content_sum_answered_correctly,mul_user_content_he_mean_answ,0.28633600725925357,-0.28633600725925357
lag_expl_and_clu_bool,content_part_count_answered_correctly,0.2862395396867688,0.2862395396867688
lag_expl_and_clu_bool,content_user_part_count_user_id,0.2862395396867688,0.2862395396867688
user_ucount_kmean_cluster,rel_lect_part,0.28370585395371817,0.28370585395371817
content_user_he_part_count_user_id,mul_user_content_ema_answ,0.28329142268739144,0.28329142268739144
content_he_part_count_answered_correctly,mul_user_content_ema_answ,0.28329142268739144,0.28329142268739144
lag_expl_and_clu_bool,content_part_sum_answered_correctly,0.2832898498322211,0.2832898498322211
user_sum_answered_correctly,user_ucount_part,0.28239027331409294,0.28239027331409294
lag_expl_and_clu_bool,content_he_mean_answered_correctly,0.2819012985947561,0.2819012985947561
lag_expl_and_clu_bool,content_he_sum_answered_correctly,0.28185320027601546,-0.28185320027601546
content_he_mean_answered_correctly,content_he_part_count_answered_correctly,0.2811359514855428,0.2811359514855428
content_he_mean_answered_correctly,content_user_he_part_count_user_id,0.2811359514855428,0.2811359514855428
timestamp,lect_user_kmean_cluster,0.28109362804709603,0.28109362804709603
user_he_count_prior_question_elapsed_time,user_ucount_part,0.28026857128813015,0.28026857128813015
user_he_count_answered_correctly,user_ucount_part,0.28026857128813015,0.28026857128813015
ema_chng_timestamp,lag_expl_and_part_bool,0.28002996947325565,-0.28002996947325565
lag_expl_and_part_bool_not_corr,content_he_cl_mean_answered_correctly,0.2795109259832089,0.2795109259832089
ema_chng_timestamp,content_he_cl_mean_answered_correctly,0.27929713706647435,-0.27929713706647435
lag_expl_and_clu_bool,mul_user_content_mean_answ,0.27906406509092174,0.27906406509092174
user_he_sum_prior_question_elapsed_time,user_ucount_part,0.27827336773013733,0.27827336773013733
trend_user_he_mean_answ,rel_user_content_he_ema_answ,0.27824799537843836,0.27824799537843836
part,mul_user_content_ema_answ,0.2781676800079909,-0.2781676800079909
user_he_ucount_kmean_cluster,trend_user_mean_pqet,0.2781286480030261,-0.2781286480030261
part,kmean_cluster,0.27791757048562876,-0.27791757048562876
lag_expl_and_part_bool_not_corr,content_he_part_mean_answered_correctly,0.2777962204220773,0.2777962204220773
user_ema_answered_correctly,content_he_part_count_answered_correctly,0.2777259743721457,0.2777259743721457
user_ema_answered_correctly,content_user_he_part_count_user_id,0.2777259743721457,0.2777259743721457
part,content_he_mean_answered_correctly,0.27759739025676533,-0.27759739025676533
timestamp,user_ucount_part,0.2774410426012614,0.2774410426012614
lag_expl_and_part_bool,trend_user_mean_answ,0.27721395458499726,0.27721395458499726
rel_lect_clu,content_cl_sum_answered_correctly,0.276523937993737,0.276523937993737
user_ucount_part,trend_user_mean_pqet,0.27608248793907925,-0.27608248793907925
part,content_mean_answered_correctly,0.27556124996923187,-0.27556124996923187
kmean_cluster,content_he_part_sum_answered_correctly,0.27555182744001977,-0.27555182744001977
lag_clu_bool,content_cl_mean_answered_correctly,0.27514113856424777,-0.27514113856424777
content_cl_mean_answered_correctly,mul_user_content_he_ema_answ,0.27505588670020975,0.27505588670020975
content_id,content_cl_count_answered_correctly,0.27453692300839877,0.27453692300839877
content_id,content_user_cl_count_user_id,0.27453692300839877,0.27453692300839877
part,content_he_cl_count_answered_correctly,0.2735151316228728,0.2735151316228728
part,content_user_he_cl_count_user_id,0.2735151316228728,0.2735151316228728
rel_lect_clu,content_cl_count_answered_correctly,0.2731655386264781,0.2731655386264781
rel_lect_clu,content_user_cl_count_user_id,0.2731655386264781,0.2731655386264781
ema_chng_timestamp,content_he_part_mean_answered_correctly,0.2731470839603157,-0.2731470839603157
content_cl_mean_answered_correctly,mul_user_content_ema_answ,0.27284769220410054,0.27284769220410054
content_cl_mean_answered_correctly,mul_user_content_he_mean_answ,0.2727781948006811,0.2727781948006811
lect_user,user_ucount_part,0.272183921528847,0.272183921528847
ema_chng_timestamp,lag_expl_and_clu_bool,0.2721815383758975,-0.2721815383758975
user_he_sum_answered_correctly,user_ucount_part,0.27213415146894154,0.27213415146894154
timestamp,prior_question_had_explanation,0.27191344262990297,0.27191344262990297
trend_user_mean_pqet,content_he_part_sum_answered_correctly,0.2718675960829076,-0.2718675960829076
user_he_ema_answered_correctly,content_sum_answered_correctly,0.2717880377689338,-0.2717880377689338
content_cl_mean_answered_correctly,mul_user_content_mean_answ,0.2714787276231972,0.2714787276231972
user_ucount_part,rel_chng_timestamp,0.2714376817849967,-0.2714376817849967
prior_question_had_explanation,lag_answ_and_part_bool,0.2709812631356194,0.2709812631356194
part,user_he_ucount_part,0.270954710344436,0.270954710344436
user_ema_answered_correctly,lag_answ_and_clu_bool,0.27049543467264503,0.27049543467264503
content_he_part_mean_answered_correctly,content_user_cl_count_user_id,0.2697957266091277,-0.2697957266091277
content_cl_count_answered_correctly,content_he_part_mean_answered_correctly,0.2697957266091277,-0.2697957266091277
lag_part_bool,lag_answ_and_clu_bool,0.26966895614443076,0.26966895614443076
part,mul_user_content_mean_answ,0.2696626671527746,-0.2696626671527746
user_mean_answered_correctly,content_sum_answered_correctly,0.26861859890551726,-0.26861859890551726
content_id,content_cl_sum_answered_correctly,0.2680833428929763,0.2680833428929763
abs_chng_timestamp,rel_chng_timestamp,0.26737649293204685,0.26737649293204685
content_user_he_part_count_user_id,mul_user_content_mean_answ,0.26704972751279615,0.26704972751279615
content_he_part_count_answered_correctly,mul_user_content_mean_answ,0.26704972751279615,0.26704972751279615
lag_expl_and_clu_bool,rel_content_part_mean_answ,0.2669840817741916,-0.2669840817741916
rel_mean_chng_timestamp,rel_ema_chng_timestamp,0.26667379317905954,0.26667379317905954
user_mean_answered_correctly,user_he_ucount_kmean_cluster,0.26399036999850994,0.26399036999850994
kmean_cluster,content_cl_mean_answered_correctly,0.26366034730449706,0.26366034730449706
lag_expl_and_clu_bool,rel_lect_part,0.263367469023068,0.263367469023068
prior_question_elapsed_time,trend_user_he_mean_pqet,0.2632790213211002,0.2632790213211002
content_he_cl_sum_answered_correctly,rel_content_part_mean_answ,0.26308566320720594,-0.26308566320720594
content_sum_answered_correctly,content_part_sum_answered_correctly,0.26299203740645133,-0.26299203740645133
prior_question_had_explanation,lag_part_bool,0.26263629042069947,0.26263629042069947
user_he_ema_answered_correctly,content_he_mean_answered_correctly,0.2625809484601851,0.2625809484601851
user_he_mean_answered_correctly,lag_answ_and_clu_bool,0.26057198454337727,0.26057198454337727
user_he_mean_answered_correctly,content_sum_answered_correctly,0.2601035295207047,-0.2601035295207047
part,content_part_sum_answered_correctly,0.2598340032841951,0.2598340032841951
user_ema_prior_question_elapsed_time,trend_user_mean_pqet,0.25961446235713737,0.25961446235713737
content_part_sum_answered_correctly,content_he_sum_answered_correctly,0.25940401158647375,-0.25940401158647375
user_he_ema_answered_correctly,lag_expl_and_clu_bool,0.25807046233355346,0.25807046233355346
lag_expl_and_clu_bool,rel_content_cl_mean_answ,0.257872471806316,-0.257872471806316
content_user_he_count_user_id,rel_content_he_cl_mean_answ,0.2573370231604817,0.2573370231604817
content_he_count_answered_correctly,rel_content_he_cl_mean_answ,0.2573370231604817,0.2573370231604817
rel_chng_timestamp,trend_user_mean_answ,0.25660380606482364,-0.25660380606482364
trend_user_mean_pqet,content_he_part_count_answered_correctly,0.25604555566345294,-0.25604555566345294
trend_user_mean_pqet,content_user_he_part_count_user_id,0.25604555566345294,-0.25604555566345294
user_mean_answered_correctly,content_he_part_sum_answered_correctly,0.2560150108169351,0.2560150108169351
content_he_sum_answered_correctly,mul_user_content_ema_answ,0.25597339032970334,-0.25597339032970334
content_cl_sum_answered_correctly,content_he_part_mean_answered_correctly,0.25584120869859117,-0.25584120869859117
user_ema_answered_correctly,lag_expl_and_clu_bool,0.2557896662788675,0.2557896662788675
content_he_sum_answered_correctly,content_he_cl_sum_answered_correctly,0.2556203041561038,-0.2556203041561038
user_he_ucount_kmean_cluster,rel_lect_part,0.25522677507707153,0.25522677507707153
timestamp,rel_lect_part,0.25505299891887256,0.25505299891887256
content_he_cl_mean_answered_correctly,content_he_cl_sum_answered_correctly,0.2548304390867806,0.2548304390867806
content_he_cl_sum_answered_correctly,rel_content_cl_mean_answ,0.2548146656882624,-0.2548146656882624
content_sum_answered_correctly,content_part_count_answered_correctly,0.2535247017142164,-0.2535247017142164
content_sum_answered_correctly,content_user_part_count_user_id,0.2535247017142164,-0.2535247017142164
trend_user_he_mean_answ,trend_user_mean_pqet,0.2526077721206174,-0.2526077721206174
content_part_count_answered_correctly,content_he_sum_answered_correctly,0.2523319432214088,-0.2523319432214088
content_he_sum_answered_correctly,content_user_part_count_user_id,0.2523319432214088,-0.2523319432214088
part,content_he_cl_sum_answered_correctly,0.2519109461104828,0.2519109461104828
kmean_cluster,rel_lect_clu,0.2518723652683422,-0.2518723652683422
trend_user_he_mean_answ,mul_user_content_mean_answ,0.2518632167164634,0.2518632167164634
user_he_ucount_kmean_cluster,rel_chng_timestamp,0.2513760693026591,-0.2513760693026591
content_he_sum_answered_correctly,mul_user_content_mean_answ,0.25124941338821694,-0.25124941338821694
trend_user_mean_answ,content_he_part_mean_answered_correctly,0.25105625716773033,0.25105625716773033
prior_question_had_explanation,content_part_sum_answered_correctly,0.2507131651812678,0.2507131651812678
content_user_he_cl_count_user_id,rel_content_part_mean_answ,0.2505212682646845,-0.2505212682646845
content_he_cl_count_answered_correctly,rel_content_part_mean_answ,0.2505212682646845,-0.2505212682646845
user_he_ema_answered_correctly,user_ucount_kmean_cluster,0.24983461566013423,0.24983461566013423
rel_chng_timestamp,rel_ema_chng_timestamp,0.24962467939101277,0.24962467939101277
user_he_ema_prior_question_elapsed_time,trend_user_he_mean_pqet,0.2490511482307269,0.2490511482307269
content_id,content_part_count_answered_correctly,0.24886092992172018,0.24886092992172018
content_id,content_user_part_count_user_id,0.24886092992172018,0.24886092992172018
content_he_sum_answered_correctly,content_he_cl_count_answered_correctly,0.24878637583740748,-0.24878637583740748
content_he_sum_answered_correctly,content_user_he_cl_count_user_id,0.24878637583740748,-0.24878637583740748
trend_user_mean_answ,content_he_cl_mean_answered_correctly,0.24864948995054273,0.24864948995054273
ema_chng_timestamp,content_mean_answered_correctly,0.24831628969088343,-0.24831628969088343
user_ucount_kmean_cluster,rel_lect_clu,0.24819567544252974,0.24819567544252974
lag_expl_and_part_bool,content_part_sum_answered_correctly,0.24816131799835067,0.24816131799835067
user_he_mean_answered_correctly,lag_expl_and_clu_bool,0.24811158429251942,0.24811158429251942
lag_expl_and_clu_bool,trend_user_he_mean_pqet,0.2476945549054045,-0.2476945549054045
timestamp,lag_expl_and_part_bool,0.2472442721886443,0.2472442721886443
content_mean_answered_correctly,content_sum_answered_correctly,0.2471151478489103,-0.2471151478489103
user_ucount_kmean_cluster,content_count_answered_correctly,0.24687953765182216,-0.24687953765182216
user_ucount_kmean_cluster,content_user_count_user_id,0.24687953765182216,-0.24687953765182216
user_he_ucount_kmean_cluster,content_he_part_mean_answered_correctly,0.24675900348767255,0.24675900348767255
user_ema_answered_correctly,user_he_ucount_kmean_cluster,0.24673371307734837,0.24673371307734837
prior_question_elapsed_time,trend_user_mean_pqet,0.24604494132906693,0.24604494132906693
content_part_sum_answered_correctly,content_he_count_answered_correctly,0.24575195135364475,-0.24575195135364475
content_part_sum_answered_correctly,content_user_he_count_user_id,0.24575195135364475,-0.24575195135364475
lect_user_part,user_he_ucount_part,0.2447718028117717,0.2447718028117717
user_ema_answered_correctly,content_he_sum_answered_correctly,0.24436167544565215,-0.24436167544565215
user_mean_answered_correctly,content_he_part_count_answered_correctly,0.24358051984318413,0.24358051984318413
user_mean_answered_correctly,content_user_he_part_count_user_id,0.24358051984318413,0.24358051984318413
content_user_he_cl_count_user_id,rel_content_cl_mean_answ,0.24241964758500667,-0.24241964758500667
content_he_cl_count_answered_correctly,rel_content_cl_mean_answ,0.24241964758500667,-0.24241964758500667
user_he_mean_answered_correctly,user_ucount_kmean_cluster,0.24216898798618655,0.24216898798618655
lag_answ_and_clu_bool,content_he_cl_sum_answered_correctly,0.24213093160660557,0.24213093160660557
user_he_mean_answered_correctly,content_he_mean_answered_correctly,0.24173824547154865,0.24173824547154865
lag_answ_and_clu_bool,trend_user_he_mean_answ,0.24163951026846134,0.24163951026846134
user_ucount_part,trend_user_he_mean_pqet,0.24117821273606102,-0.24117821273606102
abs_chng_timestamp,mean_chng_timestamp,0.24106970061945324,0.24106970061945324
lag_answ_and_clu_bool,content_he_cl_count_answered_correctly,0.24103768772817724,0.24103768772817724
lag_answ_and_clu_bool,content_user_he_cl_count_user_id,0.24103768772817724,0.24103768772817724
content_part_mean_answered_correctly,mul_user_content_he_ema_answ,0.2406909012257363,0.2406909012257363
trend_user_he_mean_pqet,content_he_cl_sum_answered_correctly,0.24045124827608216,-0.24045124827608216
content_he_cl_sum_answered_correctly,mul_user_content_he_ema_answ,0.2396888713523987,0.2396888713523987
content_he_cl_sum_answered_correctly,mul_user_content_he_mean_answ,0.23952885754032044,0.23952885754032044
content_mean_answered_correctly,content_he_part_sum_answered_correctly,0.23941255847656015,0.23941255847656015
content_part_mean_answered_correctly,mul_user_content_he_mean_answ,0.2383704806134293,0.2383704806134293
content_id,content_he_cl_count_answered_correctly,0.23765522670775532,0.23765522670775532
content_id,content_user_he_cl_count_user_id,0.23765522670775532,0.23765522670775532
lag_answ_and_part_bool,content_he_cl_mean_answered_correctly,0.23736093517573786,0.23736093517573786
lag_answ_and_part_bool,content_he_part_mean_answered_correctly,0.23592918523517165,0.23592918523517165
content_sum_answered_correctly,content_he_mean_answered_correctly,0.23591770135647946,-0.23591770135647946
rel_lect_part,content_count_answered_correctly,0.23590810574097093,-0.23590810574097093
rel_lect_part,content_user_count_user_id,0.23590810574097093,-0.23590810574097093
content_part_mean_answered_correctly,mul_user_content_ema_answ,0.23485934970794983,0.23485934970794983
content_he_part_mean_answered_correctly,content_he_cl_sum_answered_correctly,0.23477270463087493,0.23477270463087493
rel_chng_timestamp,content_he_part_mean_answered_correctly,0.2346511261157975,-0.2346511261157975
ema_chng_timestamp,content_he_mean_answered_correctly,0.23365499092204728,-0.23365499092204728
content_part_mean_answered_correctly,mul_user_content_mean_answ,0.23357596203560296,0.23357596203560296
lag_expl_and_part_bool_not_corr,content_count_answered_correctly,0.23338027640715814,-0.23338027640715814
lag_expl_and_part_bool_not_corr,content_user_count_user_id,0.23338027640715814,-0.23338027640715814
user_he_ema_answered_correctly,content_he_cl_sum_answered_correctly,0.23335587237373445,0.23335587237373445
trend_user_he_mean_answ,trend_user_he_mean_pqet,0.232905216893549,-0.232905216893549
rel_lect_part,content_he_cl_mean_answered_correctly,0.23272355395217498,0.23272355395217498
user_he_ema_answered_correctly,content_mean_answered_correctly,0.23261822078516872,0.23261822078516872
trend_user_mean_answ,content_he_part_sum_answered_correctly,0.23216014489557632,0.23216014489557632
rel_chng_timestamp,lag_expl_and_clu_bool,0.23204680078970802,-0.23204680078970802
user_sum_answered_correctly,user_mean_answered_correctly,0.23198337842512906,0.23198337842512906
user_mean_answered_correctly,lag_expl_and_clu_bool,0.23188907393338173,0.23188907393338173
rel_chng_timestamp,content_he_cl_mean_answered_correctly,0.23177419025661802,-0.23177419025661802
content_part_sum_answered_correctly,content_user_count_user_id,0.23176196611063424,-0.23176196611063424
content_count_answered_correctly,content_part_sum_answered_correctly,0.23176196611063424,-0.23176196611063424
user_he_ucount_kmean_cluster,content_he_cl_mean_answered_correctly,0.23159225263364297,0.23159225263364297
user_ucount_part,content_part_sum_answered_correctly,0.23084271378770752,-0.23084271378770752
rel_lect_clu,content_part_sum_answered_correctly,0.22974494501546514,0.22974494501546514
user_mean_answered_correctly,lag_answ_and_clu_bool,0.22974334206645583,0.22974334206645583
rel_lect_part,content_he_part_mean_answered_correctly,0.22945496826236766,0.22945496826236766
lag_part_bool,content_he_part_sum_answered_correctly,0.22941050091967546,0.22941050091967546
rel_lect_clu,content_part_count_answered_correctly,0.22934559075367655,0.22934559075367655
rel_lect_clu,content_user_part_count_user_id,0.22934559075367655,0.22934559075367655
trend_user_he_mean_pqet,content_he_cl_count_answered_correctly,0.22934361603157474,-0.22934361603157474
trend_user_he_mean_pqet,content_user_he_cl_count_user_id,0.22934361603157474,-0.22934361603157474
content_he_part_mean_answered_correctly,rel_user_content_he_mean_answ,0.22910062081643706,-0.22910062081643706
lect_user_kmean_cluster,content_he_cl_sum_answered_correctly,0.22898212026480874,0.22898212026480874
user_mean_answered_correctly,content_he_sum_answered_correctly,0.2284537004466295,-0.2284537004466295
user_he_ucount_part,content_he_cl_sum_answered_correctly,0.22839620498553806,-0.22839620498553806
content_id,content_he_cl_sum_answered_correctly,0.2282279997660534,0.2282279997660534
timestamp,rel_lect_clu,0.22810812339158212,0.22810812339158212
prior_question_had_explanation,part,0.22753623425360647,-0.22753623425360647
lag_expl_and_clu_bool_not_corr,content_cl_sum_answered_correctly,0.2272641735952215,0.2272641735952215
lect_user_kmean_cluster,content_he_cl_count_answered_correctly,0.22725424356621923,0.22725424356621923
lect_user_kmean_cluster,content_user_he_cl_count_user_id,0.22725424356621923,0.22725424356621923
user_he_ucount_part,content_he_cl_count_answered_correctly,0.22685064405477043,-0.22685064405477043
user_he_ucount_part,content_user_he_cl_count_user_id,0.22685064405477043,-0.22685064405477043
content_user_part_count_user_id,content_user_he_count_user_id,0.2268291936702602,-0.2268291936702602
content_part_count_answered_correctly,content_he_count_answered_correctly,0.2268291936702602,-0.2268291936702602
content_part_count_answered_correctly,content_user_he_count_user_id,0.2268291936702602,-0.2268291936702602
content_he_count_answered_correctly,content_user_part_count_user_id,0.2268291936702602,-0.2268291936702602
lag_answ_and_clu_bool,mul_user_content_he_ema_answ,0.2266331164289979,0.2266331164289979
user_he_mean_answered_correctly,content_he_cl_sum_answered_correctly,0.22652776131480434,0.22652776131480434
lag_expl_and_clu_bool_not_corr,content_cl_count_answered_correctly,0.2260350988219066,0.2260350988219066
lag_expl_and_clu_bool_not_corr,content_user_cl_count_user_id,0.2260350988219066,0.2260350988219066
lag_answ_corr,rel_user_content_he_ema_answ,0.22601112509611035,0.22601112509611035
content_sum_answered_correctly,rel_content_part_mean_answ,0.22553142733181997,0.22553142733181997
prior_question_had_explanation,content_part_count_answered_correctly,0.22547334917234016,0.22547334917234016
prior_question_had_explanation,content_user_part_count_user_id,0.22547334917234016,0.22547334917234016
lag_expl_and_part_bool,content_part_count_answered_correctly,0.22534021303927587,0.22534021303927587
lag_expl_and_part_bool,content_user_part_count_user_id,0.22534021303927587,0.22534021303927587
lag_answ_and_clu_bool,trend_user_mean_answ,0.22505861340859545,0.22505861340859545
user_he_ucount_kmean_cluster,mul_user_content_mean_answ,0.22505130154610098,0.22505130154610098
user_mean_answered_correctly,user_he_sum_answered_correctly,0.2247870019219465,0.2247870019219465
user_sum_answered_correctly,user_ema_answered_correctly,0.2244536926434622,0.2244536926434622
content_he_cl_mean_answered_correctly,rel_user_content_he_mean_answ,0.2244101719492877,-0.2244101719492877
lag_expl_and_clu_bool,content_mean_answered_correctly,0.2235585834166082,0.2235585834166082
content_he_cl_mean_answered_correctly,content_user_cl_count_user_id,0.22342702631381278,-0.22342702631381278
content_cl_count_answered_correctly,content_he_cl_mean_answered_correctly,0.22342702631381278,-0.22342702631381278
user_he_ucount_kmean_cluster,rel_lect_clu,0.2233317982448509,0.2233317982448509
lag_part_bool,content_he_part_count_answered_correctly,0.22327306048092938,0.22327306048092938
lag_part_bool,content_user_he_part_count_user_id,0.22327306048092938,0.22327306048092938
user_ema_answered_correctly,content_he_mean_answered_correctly,0.22305932579413593,0.22305932579413593
rel_chng_timestamp,content_he_part_sum_answered_correctly,0.2229596937458654,-0.2229596937458654
user_ucount_kmean_cluster,content_he_count_answered_correctly,0.22278429804734606,-0.22278429804734606
user_ucount_kmean_cluster,content_user_he_count_user_id,0.22278429804734606,-0.22278429804734606
user_ema_prior_question_elapsed_time,trend_user_he_mean_pqet,0.2224092988116996,0.2224092988116996
user_ema_answered_correctly,content_he_cl_sum_answered_correctly,0.22229260247838192,0.22229260247838192
content_he_cl_mean_answered_correctly,content_he_cl_count_answered_correctly,0.2215200069686443,0.2215200069686443
content_he_cl_mean_answered_correctly,content_user_he_cl_count_user_id,0.2215200069686443,0.2215200069686443
user_he_ema_answered_correctly,content_he_cl_count_answered_correctly,0.22130211862843552,0.22130211862843552
user_he_ema_answered_correctly,content_user_he_cl_count_user_id,0.22130211862843552,0.22130211862843552
user_ucount_part,content_part_count_answered_correctly,0.2212118041680015,-0.2212118041680015
user_ucount_part,content_user_part_count_user_id,0.2212118041680015,-0.2212118041680015
user_sum_answered_correctly,mul_user_content_mean_answ,0.2210401883987377,0.2210401883987377
content_user_he_cl_count_user_id,mul_user_content_he_mean_answ,0.22078888847974965,0.22078888847974965
content_he_cl_count_answered_correctly,mul_user_content_he_mean_answ,0.22078888847974965,0.22078888847974965
content_user_he_cl_count_user_id,mul_user_content_he_ema_answ,0.2207388863043753,0.2207388863043753
content_he_cl_count_answered_correctly,mul_user_content_he_ema_answ,0.2207388863043753,0.2207388863043753
user_he_ucount_part,content_cl_sum_answered_correctly,0.22067405393513656,-0.22067405393513656
content_id,content_part_sum_answered_correctly,0.22017946747019973,0.22017946747019973
user_ucount_kmean_cluster,content_sum_answered_correctly,0.21976227126626624,-0.21976227126626624
trend_user_mean_answ,rel_user_content_he_ema_answ,0.21944739506612443,0.21944739506612443
content_user_count_user_id,rel_user_content_mean_answ,0.2189899311410348,0.2189899311410348
content_count_answered_correctly,rel_user_content_mean_answ,0.2189899311410348,0.2189899311410348
content_part_count_answered_correctly,content_he_part_mean_answered_correctly,0.21891524691661554,-0.21891524691661554
content_he_part_mean_answered_correctly,content_user_part_count_user_id,0.21891524691661554,-0.21891524691661554
trend_user_mean_answ,content_he_part_count_answered_correctly,0.21885942358418603,0.21885942358418603
trend_user_mean_answ,content_user_he_part_count_user_id,0.21885942358418603,0.21885942358418603
timestamp,content_he_cl_mean_answered_correctly,0.21866216388229798,0.21866216388229798
content_he_sum_answered_correctly,mul_user_content_he_ema_answ,0.2186206278919996,-0.2186206278919996
lect_user_kmean_cluster,user_he_ucount_part,0.21851505947830097,0.21851505947830097
content_sum_answered_correctly,rel_content_cl_mean_answ,0.21849959745315153,0.21849959745315153
user_ucount_kmean_cluster,content_he_mean_answered_correctly,0.21821417135148707,0.21821417135148707
prior_question_had_explanation,user_he_ucount_kmean_cluster,0.2180493407097798,0.2180493407097798
user_he_ema_answered_correctly,content_he_sum_answered_correctly,0.21800235316507216,-0.21800235316507216
user_ema_answered_correctly,user_he_sum_answered_correctly,0.21727952890873262,0.21727952890873262
user_ucount_kmean_cluster,content_he_part_sum_answered_correctly,0.21713146783653312,0.21713146783653312
user_he_ucount_part,content_cl_count_answered_correctly,0.21690248666874845,-0.21690248666874845
user_he_ucount_part,content_user_cl_count_user_id,0.21690248666874845,-0.21690248666874845
timestamp,content_he_part_mean_answered_correctly,0.21634825683901085,0.21634825683901085
rel_lect_part,content_he_count_answered_correctly,0.21607787576710433,-0.21607787576710433
rel_lect_part,content_user_he_count_user_id,0.21607787576710433,-0.21607787576710433
user_he_mean_answered_correctly,content_he_cl_count_answered_correctly,0.21524435397086458,0.21524435397086458
user_he_mean_answered_correctly,content_user_he_cl_count_user_id,0.21524435397086458,0.21524435397086458
user_mean_prior_question_elapsed_time,user_ucount_kmean_cluster,0.2147105986749013,0.2147105986749013
content_he_sum_answered_correctly,mul_user_content_he_mean_answ,0.21412962489197687,-0.21412962489197687
timestamp,user_he_ucount_part,0.21404223788395935,0.21404223788395935
user_mean_answered_correctly,user_count_prior_question_elapsed_time,0.21396326964738255,0.21396326964738255
user_count_answered_correctly,user_mean_answered_correctly,0.21396326964738255,0.21396326964738255
rel_lect_part,content_sum_answered_correctly,0.21377832916114892,-0.21377832916114892
user_he_sum_answered_correctly,mul_user_content_mean_answ,0.21375332989029897,0.21375332989029897
lag_expl_and_clu_bool,trend_user_mean_pqet,0.2135405592525702,-0.2135405592525702
lag_answ_and_part_bool,lag_expl_and_clu_bool,0.21353880333996314,0.21353880333996314
prior_question_elapsed_time,rel_user_he_ema_pqet,0.21350532922944548,0.21350532922944548
trend_user_he_mean_answ,rel_user_content_ema_answ,0.21328059324601847,0.21328059324601847
user_he_ema_answered_correctly,rel_content_part_mean_answ,0.21245155779771818,-0.21245155779771818
user_he_mean_answered_correctly,content_mean_answered_correctly,0.2121475291469163,0.2121475291469163
content_user_count_user_id,content_user_part_count_user_id,0.21214666957117048,-0.21214666957117048
content_part_count_answered_correctly,content_user_count_user_id,0.21214666957117048,-0.21214666957117048
content_count_answered_correctly,content_part_count_answered_correctly,0.21214666957117048,-0.21214666957117048
content_count_answered_correctly,content_user_part_count_user_id,0.21214666957117048,-0.21214666957117048
user_ema_answered_correctly,content_he_cl_count_answered_correctly,0.21147694166775374,0.21147694166775374
user_ema_answered_correctly,content_user_he_cl_count_user_id,0.21147694166775374,0.21147694166775374
user_he_ucount_part,content_count_answered_correctly,0.21145227210904238,0.21145227210904238
user_he_ucount_part,content_user_count_user_id,0.21145227210904238,0.21145227210904238
lag_expl_and_part_bool_not_corr,content_he_count_answered_correctly,0.21133661404525153,-0.21133661404525153
lag_expl_and_part_bool_not_corr,content_user_he_count_user_id,0.21133661404525153,-0.21133661404525153
content_mean_answered_correctly,content_he_part_count_answered_correctly,0.21105933196170182,0.21105933196170182
content_mean_answered_correctly,content_user_he_part_count_user_id,0.21105933196170182,0.21105933196170182
user_sum_answered_correctly,mul_user_content_ema_answ,0.21102059649023203,0.21102059649023203
rel_chng_timestamp,content_he_part_count_answered_correctly,0.21099104026974244,-0.21099104026974244
rel_chng_timestamp,content_user_he_part_count_user_id,0.21099104026974244,-0.21099104026974244
user_count_prior_question_elapsed_time,mul_user_content_mean_answ,0.21038878865027255,0.21038878865027255
user_count_answered_correctly,mul_user_content_mean_answ,0.21038878865027255,0.21038878865027255
user_he_ema_answered_correctly,rel_content_cl_mean_answ,0.2096762665877614,-0.2096762665877614
lect_user,rel_lect_part,0.20915688965534718,0.20915688965534718
user_he_mean_answered_correctly,content_he_sum_answered_correctly,0.2089015365671794,-0.2089015365671794
timestamp,content_count_answered_correctly,0.20875012339100507,-0.20875012339100507
timestamp,content_user_count_user_id,0.20875012339100507,-0.20875012339100507
prior_question_had_explanation,user_he_count_answered_correctly,0.20833223054093095,0.20833223054093095
prior_question_had_explanation,user_he_count_prior_question_elapsed_time,0.20833223054093095,0.20833223054093095
user_he_ucount_kmean_cluster,mul_user_content_ema_answ,0.2080118831343729,0.2080118831343729
content_cl_sum_answered_correctly,content_he_cl_mean_answered_correctly,0.2077534960999595,-0.2077534960999595
lag_expl_and_clu_bool,content_part_mean_answered_correctly,0.2076306802368447,-0.2076306802368447
