feature_1,feature_2,correlation,correlation_i
lag_expl_and_part_bool_not_corr,content_he_count_answered_correctly,0.2166790240218882,-0.2166790240218882
lag_expl_and_part_bool_not_corr,content_user_he_count_user_id,0.2166790240218882,-0.2166790240218882
rel_chng_timestamp,content_he_part_mean_answered_correctly,0.2162558324056885,-0.2162558324056885
user_mean_answered_correctly,user_he_count_answered_correctly,0.21564001596324583,0.21564001596324583
user_mean_answered_correctly,user_he_count_prior_question_elapsed_time,0.21564001596324583,0.21564001596324583
lag_answ_and_part_bool,rel_user_content_he_ema_answ,0.21545475679349585,0.21545475679349585
user_ucount_kmean_cluster,lag_expl_and_clu_bool,0.2152579889344667,0.2152579889344667
content_he_cl_sum_answered_correctly,mul_user_content_he_mean_answ,0.21519703956623043,0.21519703956623043
abs_chng_timestamp,mean_chng_timestamp,0.2148259425423171,0.2148259425423171
rel_lect_part,content_part_sum_answered_correctly,0.2148115532641039,0.2148115532641039
lag_expl_and_clu_bool_not_corr,content_id,0.21436745693345663,-0.21436745693345663
user_he_ema_answered_correctly,content_mean_answered_correctly,0.21383475853817802,0.21383475853817802
lag_answ_and_part_bool,content_he_part_mean_answered_correctly,0.2137827554087732,0.2137827554087732
user_mean_answered_correctly,user_sum_prior_question_elapsed_time,0.2132818948406943,0.2132818948406943
content_mean_answered_correctly,content_he_part_sum_answered_correctly,0.21189562453870753,0.21189562453870753
user_ucount_kmean_cluster,content_count_answered_correctly,0.21160908593298425,-0.21160908593298425
user_ucount_kmean_cluster,content_user_count_user_id,0.21160908593298425,-0.21160908593298425
rel_lect_part,content_he_count_answered_correctly,0.21141660863527148,-0.21141660863527148
rel_lect_part,content_user_he_count_user_id,0.21141660863527148,-0.21141660863527148
user_ucount_part,content_cl_sum_answered_correctly,0.21122971627298862,-0.21122971627298862
user_he_mean_answered_correctly,content_he_cl_count_answered_correctly,0.21105323456395328,0.21105323456395328
user_he_mean_answered_correctly,content_user_he_cl_count_user_id,0.21105323456395328,0.21105323456395328
content_he_cl_sum_answered_correctly,mul_user_content_he_ema_answ,0.21096199809411614,0.21096199809411614
content_user_cl_count_user_id,content_user_he_count_user_id,0.21072816575469538,-0.21072816575469538
content_he_count_answered_correctly,content_user_cl_count_user_id,0.21072816575469538,-0.21072816575469538
content_cl_count_answered_correctly,content_he_count_answered_correctly,0.21072816575469538,-0.21072816575469538
content_cl_count_answered_correctly,content_user_he_count_user_id,0.21072816575469538,-0.21072816575469538
user_he_sum_answered_correctly,mul_user_content_mean_answ,0.21064051885445872,0.21064051885445872
part,user_ema_answered_correctly,0.21035246903730873,-0.21035246903730873
user_he_ema_answered_correctly,content_he_cl_count_answered_correctly,0.21027571560415526,0.21027571560415526
user_he_ema_answered_correctly,content_user_he_cl_count_user_id,0.21027571560415526,0.21027571560415526
timestamp,lag_expl_and_part_bool,0.20980231732994561,0.20980231732994561
user_ema_answered_correctly,user_count_prior_question_elapsed_time,0.20953818978434932,0.20953818978434932
user_count_answered_correctly,user_ema_answered_correctly,0.20953818978434932,0.20953818978434932
trend_user_mean_answ,content_he_part_sum_answered_correctly,0.20862071557349512,0.20862071557349512
rel_lect_part,content_part_count_answered_correctly,0.20851361552224962,0.20851361552224962
rel_lect_part,content_user_part_count_user_id,0.20851361552224962,0.20851361552224962
user_ema_answered_correctly,content_he_cl_count_answered_correctly,0.2082852212144108,0.2082852212144108
user_ema_answered_correctly,content_user_he_cl_count_user_id,0.2082852212144108,0.2082852212144108
trend_user_mean_answ,rel_user_content_he_ema_answ,0.20815955354948584,0.20815955354948584
user_ucount_kmean_cluster,trend_user_he_mean_pqet,0.2081293154308357,-0.2081293154308357
user_he_ucount_part,content_sum_answered_correctly,0.20783071459277488,0.20783071459277488
user_ucount_part,content_cl_count_answered_correctly,0.20753591116088618,-0.20753591116088618
user_ucount_part,content_user_cl_count_user_id,0.20753591116088618,-0.20753591116088618
user_mean_answered_correctly,user_he_sum_prior_question_elapsed_time,0.20687470702098512,0.20687470702098512
content_he_sum_answered_correctly,mul_user_content_he_ema_answ,0.2064922402318972,-0.2064922402318972
kmean_cluster,lag_answ_and_clu_bool,0.20625413631230216,-0.20625413631230216
user_count_prior_question_elapsed_time,mul_user_content_mean_answ,0.20618569907725326,0.20618569907725326
user_count_answered_correctly,mul_user_content_mean_answ,0.20618569907725326,0.20618569907725326
rel_lect_clu,content_id,0.20578926838881834,-0.20578926838881834
trend_user_mean_pqet,content_he_part_count_answered_correctly,0.2053234046747859,-0.2053234046747859
trend_user_mean_pqet,content_user_he_part_count_user_id,0.2053234046747859,-0.2053234046747859
rel_chng_timestamp,content_he_cl_mean_answered_correctly,0.20499899866366036,-0.20499899866366036
trend_user_he_mean_answ,mul_user_content_mean_answ,0.20498757540407492,0.20498757540407492
content_he_sum_answered_correctly,mul_user_content_he_mean_answ,0.2049028653291359,-0.2049028653291359
rel_lect_part,content_sum_answered_correctly,0.20468289038429685,-0.20468289038429685
content_count_answered_correctly,content_cl_sum_answered_correctly,0.20434565653545717,-0.20434565653545717
content_cl_sum_answered_correctly,content_user_count_user_id,0.20434565653545717,-0.20434565653545717
content_he_cl_mean_answered_correctly,content_he_cl_sum_answered_correctly,0.20410689144808047,0.20410689144808047
lect_user,rel_lect_part,0.20404038650866205,0.20404038650866205
user_sum_answered_correctly,mul_user_content_ema_answ,0.20371492244046976,0.20371492244046976
part,content_he_cl_count_answered_correctly,0.20341205504946638,0.20341205504946638
part,content_user_he_cl_count_user_id,0.20341205504946638,0.20341205504946638
user_he_ucount_kmean_cluster,trend_user_mean_pqet,0.20339477363970493,-0.20339477363970493
user_he_ucount_part,rel_content_part_mean_answ,0.20312231953098464,0.20312231953098464
user_he_ucount_kmean_cluster,mul_user_content_mean_answ,0.20298852838435363,0.20298852838435363
ema_chng_timestamp,content_cl_mean_answered_correctly,0.20297625002743727,0.20297625002743727
timestamp,content_count_answered_correctly,0.20295958639065187,-0.20295958639065187
timestamp,content_user_count_user_id,0.20295958639065187,-0.20295958639065187
user_ema_answered_correctly,content_he_mean_answered_correctly,0.20295729936261817,0.20295729936261817
lag_expl_and_part_bool_not_corr,content_part_sum_answered_correctly,0.20292452897742883,0.20292452897742883
lect_user_kmean_cluster,content_he_cl_sum_answered_correctly,0.202745182054409,0.202745182054409
user_he_ucount_kmean_cluster,rel_lect_clu,0.20252642670814386,0.20252642670814386
lag_expl_and_clu_bool,content_cl_mean_answered_correctly,0.2024302700111681,-0.2024302700111681
user_ema_answered_correctly,user_he_count_answered_correctly,0.20218220702353557,0.20218220702353557
user_ema_answered_correctly,user_he_count_prior_question_elapsed_time,0.20218220702353557,0.20218220702353557
lect_user_kmean_cluster,user_he_ucount_part,0.20184516160061677,0.20184516160061677
rel_lect_part,content_he_cl_mean_answered_correctly,0.20172847655508389,0.20172847655508389
content_he_part_mean_answered_correctly,rel_user_content_he_mean_answ,0.20164172071330358,-0.20164172071330358
lect_user_kmean_cluster,content_he_cl_count_answered_correctly,0.20136796109254915,0.20136796109254915
lect_user_kmean_cluster,content_user_he_cl_count_user_id,0.20136796109254915,0.20136796109254915
user_ema_answered_correctly,user_sum_prior_question_elapsed_time,0.20127380181925336,0.20127380181925336
user_ucount_part,rel_chng_timestamp,0.20082152294497002,-0.20082152294497002
content_part_sum_answered_correctly,rel_content_cl_mean_answ,0.200795553795736,-0.200795553795736
lag_expl_and_clu_bool_not_corr,content_count_answered_correctly,0.20077868036687194,-0.20077868036687194
lag_expl_and_clu_bool_not_corr,content_user_count_user_id,0.20077868036687194,-0.20077868036687194
user_ucount_kmean_cluster,ema_chng_timestamp,0.2003499439417785,0.2003499439417785
content_user_part_count_user_id,rel_content_part_mean_answ,0.2002809362976369,-0.2002809362976369
content_part_count_answered_correctly,rel_content_part_mean_answ,0.2002809362976369,-0.2002809362976369
kmean_cluster,lag_expl_and_clu_bool_not_corr,0.2002541544566646,-0.2002541544566646
lag_part_bool,content_he_cl_sum_answered_correctly,0.199974690910389,0.199974690910389
lag_answ_and_clu_bool,mul_user_content_ema_answ,0.19993253151952323,0.19993253151952323
user_he_ucount_kmean_cluster,rel_chng_timestamp,0.19982185296043675,-0.19982185296043675
lag_expl_and_part_bool_not_corr,trend_user_he_mean_answ,0.19972870651041746,-0.19972870651041746
trend_user_mean_answ,content_he_mean_answered_correctly,0.19955044309753142,0.19955044309753142
lag_answ_and_clu_bool,content_cl_sum_answered_correctly,0.19951225377020973,0.19951225377020973
content_user_he_cl_count_user_id,mul_user_content_he_mean_answ,0.1995062462520765,0.1995062462520765
content_he_cl_count_answered_correctly,mul_user_content_he_mean_answ,0.1995062462520765,0.1995062462520765
lag_answ_and_clu_bool,content_cl_count_answered_correctly,0.19877282088416573,0.19877282088416573
lag_answ_and_clu_bool,content_user_cl_count_user_id,0.19877282088416573,0.19877282088416573
rel_chng_timestamp,lag_expl_and_clu_bool,0.19876615072418344,-0.19876615072418344
timestamp,mul_user_content_mean_answ,0.19868062062074737,0.19868062062074737
user_he_count_prior_question_elapsed_time,mul_user_content_mean_answ,0.1981920985827756,0.1981920985827756
user_he_count_answered_correctly,mul_user_content_mean_answ,0.1981920985827756,0.1981920985827756
lag_answ_and_part_bool,rel_user_he_ema_answ,0.19819154989828047,0.19819154989828047
content_user_count_user_id,content_user_cl_count_user_id,0.19811962000032002,-0.19811962000032002
content_count_answered_correctly,content_cl_count_answered_correctly,0.19811962000032002,-0.19811962000032002
content_count_answered_correctly,content_user_cl_count_user_id,0.19811962000032002,-0.19811962000032002
content_cl_count_answered_correctly,content_user_count_user_id,0.19811962000032002,-0.19811962000032002
user_he_ema_answered_correctly,rel_content_part_mean_answ,0.19804878623948605,-0.19804878623948605
timestamp,content_he_count_answered_correctly,0.1980067655878695,-0.1980067655878695
timestamp,content_user_he_count_user_id,0.1980067655878695,-0.1980067655878695
lag_answ_corr,rel_user_he_ema_answ,0.19800070162163758,0.19800070162163758
user_sum_prior_question_elapsed_time,mul_user_content_mean_answ,0.19759025311720385,0.19759025311720385
lag_answ_and_clu_bool,mul_user_content_he_mean_answ,0.1967698269519907,0.1967698269519907
lag_expl_and_part_bool_not_corr,content_part_count_answered_correctly,0.19668631743622375,0.19668631743622375
lag_expl_and_part_bool_not_corr,content_user_part_count_user_id,0.19668631743622375,0.19668631743622375
user_he_sum_answered_correctly,mul_user_content_ema_answ,0.1966073617995554,0.1966073617995554
lag_expl_and_clu_bool,content_mean_answered_correctly,0.19652062925342803,0.19652062925342803
lag_answ_corr,rel_user_content_ema_answ,0.19611353723750716,0.19611353723750716
lag_expl_and_clu_bool,trend_user_he_mean_pqet,0.19583440995727738,-0.19583440995727738
ema_chng_timestamp,content_id,0.19571157180586093,0.19571157180586093
lag_part_bool,content_he_cl_count_answered_correctly,0.19555061271524385,0.19555061271524385
lag_part_bool,content_user_he_cl_count_user_id,0.19555061271524385,0.19555061271524385
lag_part_bool,lag_expl_and_part_bool_not_corr,0.1954757972572461,0.1954757972572461
user_mean_answered_correctly,content_he_cl_sum_answered_correctly,0.19534374990558204,0.19534374990558204
trend_user_mean_answ,content_he_part_count_answered_correctly,0.19521364490352028,0.19521364490352028
trend_user_mean_answ,content_user_he_part_count_user_id,0.19521364490352028,0.19521364490352028
user_ucount_kmean_cluster,content_he_count_answered_correctly,0.19507436308089504,-0.19507436308089504
user_ucount_kmean_cluster,content_user_he_count_user_id,0.19507436308089504,-0.19507436308089504
content_user_he_cl_count_user_id,mul_user_content_he_ema_answ,0.19506853663447427,0.19506853663447427
content_he_cl_count_answered_correctly,mul_user_content_he_ema_answ,0.19506853663447427,0.19506853663447427
user_he_mean_answered_correctly,content_mean_answered_correctly,0.19505490025911965,0.19505490025911965
rel_chng_timestamp,lag_clu_bool,0.19491499927705624,-0.19491499927705624
user_ema_answered_correctly,user_he_sum_prior_question_elapsed_time,0.19446625914380744,0.19446625914380744
timestamp,user_mean_answered_correctly,0.19273195433974039,0.19273195433974039
user_he_ucount_part,rel_content_cl_mean_answ,0.19256842960250647,0.19256842960250647
lag_expl_and_part_bool_not_corr,content_sum_answered_correctly,0.1923147344952557,-0.1923147344952557
rel_lect_clu,content_count_answered_correctly,0.19205510308583015,-0.19205510308583015
rel_lect_clu,content_user_count_user_id,0.19205510308583015,-0.19205510308583015
user_count_prior_question_elapsed_time,mul_user_content_ema_answ,0.19191829774850092,0.19191829774850092
user_count_answered_correctly,mul_user_content_ema_answ,0.19191829774850092,0.19191829774850092
user_he_ucount_part,content_mean_answered_correctly,0.19171134407164442,-0.19171134407164442
part,user_mean_answered_correctly,0.19158244063814323,-0.19158244063814323
user_he_ema_answered_correctly,rel_content_cl_mean_answ,0.19049790343543566,-0.19049790343543566
lag_expl_and_clu_bool_not_corr,content_he_count_answered_correctly,0.19040271293261582,-0.19040271293261582
lag_expl_and_clu_bool_not_corr,content_user_he_count_user_id,0.19040271293261582,-0.19040271293261582
timestamp,mul_user_content_ema_answ,0.1902240039590448,0.1902240039590448
user_he_sum_prior_question_elapsed_time,mul_user_content_mean_answ,0.19022301805280736,0.19022301805280736
trend_user_he_mean_pqet,content_he_cl_sum_answered_correctly,0.18976617275601518,-0.18976617275601518
timestamp,content_sum_answered_correctly,0.18959835640058034,-0.18959835640058034
rel_chng_timestamp,rel_mean_chng_timestamp,0.1893933950939241,0.1893933950939241
content_id,rel_content_he_part_mean_answ,0.18928962752196413,0.18928962752196413
lag_answ_and_clu_bool,lag_expl_and_part_bool,0.1892575691613614,0.1892575691613614
lag_expl_and_clu_bool_not_corr,content_part_mean_answered_correctly,0.18921208511295715,-0.18921208511295715
timestamp,content_he_cl_mean_answered_correctly,0.1888292833862135,0.1888292833862135
timestamp,content_id,0.188357714869088,-0.188357714869088
rel_user_he_ema_answ,rel_user_content_he_ema_answ,0.18781586163313982,0.18781586163313982
timestamp,user_ema_answered_correctly,0.18771724997429354,0.18771724997429354
lag_answ_and_part_bool,lag_expl_and_clu_bool,0.18757413216646557,0.18757413216646557
user_mean_answered_correctly,content_he_cl_count_answered_correctly,0.18752630643430016,0.18752630643430016
user_mean_answered_correctly,content_user_he_cl_count_user_id,0.18752630643430016,0.18752630643430016
kmean_cluster,content_he_part_mean_answered_correctly,0.1874821396729747,0.1874821396729747
user_he_mean_prior_question_elapsed_time,trend_user_mean_pqet,0.1873495027254134,0.1873495027254134
prior_question_elapsed_time,part,0.1873250546678201,0.1873250546678201
content_he_cl_sum_answered_correctly,mul_user_content_ema_answ,0.1872117575021488,0.1872117575021488
user_mean_answered_correctly,rel_lect_part,0.18712644298239672,0.18712644298239672
lag_answ_and_clu_bool,rel_user_content_he_ema_answ,0.18700404414080732,0.18700404414080732
content_mean_answered_correctly,content_sum_answered_correctly,0.18697273977278495,-0.18697273977278495
trend_user_he_mean_answ,rel_user_content_ema_answ,0.18682317222524236,0.18682317222524236
lect_user,user_mean_answered_correctly,0.18617265787695084,0.18617265787695084
content_sum_answered_correctly,content_he_mean_answered_correctly,0.18583708079719866,-0.18583708079719866
content_mean_answered_correctly,content_he_part_count_answered_correctly,0.1853442787104901,0.1853442787104901
content_mean_answered_correctly,content_user_he_part_count_user_id,0.1853442787104901,0.1853442787104901
user_he_ucount_part,content_he_mean_answered_correctly,0.1853070444983832,-0.1853070444983832
user_sum_prior_question_elapsed_time,user_mean_prior_question_elapsed_time,0.18517234006051445,0.18517234006051445
rel_lect_part,content_he_part_mean_answered_correctly,0.18501457432605262,0.18501457432605262
user_ema_answered_correctly,rel_lect_part,0.1847817511612081,0.1847817511612081
user_mean_prior_question_elapsed_time,user_ucount_kmean_cluster,0.18453853661965883,0.18453853661965883
lag_answ_corr,content_he_cl_mean_answered_correctly,0.1842655968143644,0.1842655968143644
user_sum_prior_question_elapsed_time,mul_user_content_ema_answ,0.18426275255195207,0.18426275255195207
content_part_count_answered_correctly,content_he_part_mean_answered_correctly,0.18409114076408759,-0.18409114076408759
content_he_part_mean_answered_correctly,content_user_part_count_user_id,0.18409114076408759,-0.18409114076408759
content_user_part_count_user_id,rel_content_cl_mean_answ,0.18393100909826396,-0.18393100909826396
content_part_count_answered_correctly,rel_content_cl_mean_answ,0.18393100909826396,-0.18393100909826396
user_he_count_prior_question_elapsed_time,mul_user_content_ema_answ,0.1838218118842692,0.1838218118842692
user_he_count_answered_correctly,mul_user_content_ema_answ,0.1838218118842692,0.1838218118842692
prior_question_elapsed_time,rel_user_he_mean_pqet,0.18360586447100452,0.18360586447100452
part,content_he_cl_sum_answered_correctly,0.1834189674914176,0.1834189674914176
prior_question_had_explanation,lag_answ_corr,0.1827534032660953,0.1827534032660953
user_ucount_kmean_cluster,content_sum_answered_correctly,0.182654275283252,-0.182654275283252
user_he_mean_answered_correctly,rel_content_part_mean_answ,0.18196572205766592,-0.18196572205766592
rel_lect_clu,content_he_count_answered_correctly,0.18114018347806055,-0.18114018347806055
rel_lect_clu,content_user_he_count_user_id,0.18114018347806055,-0.18114018347806055
rel_chng_timestamp,content_he_part_sum_answered_correctly,0.1810226002090968,-0.1810226002090968
user_he_ucount_part,content_he_cl_mean_answered_correctly,0.18048842518077404,-0.18048842518077404
trend_user_he_mean_pqet,content_he_cl_count_answered_correctly,0.18021963151321266,-0.18021963151321266
trend_user_he_mean_pqet,content_user_he_cl_count_user_id,0.18021963151321266,-0.18021963151321266
lag_expl_and_clu_bool_not_corr,content_sum_answered_correctly,0.1800450995316963,-0.1800450995316963
rel_lect_clu,content_sum_answered_correctly,0.1798811062221328,-0.1798811062221328
timestamp,user_he_ucount_part,0.1794726289469913,0.1794726289469913
user_he_ucount_kmean_cluster,content_he_part_mean_answered_correctly,0.1793422050486967,0.1793422050486967
lect_user,rel_lect_clu,0.1791179101639218,0.1791179101639218
user_he_ucount_kmean_cluster,mul_user_content_ema_answ,0.17849631891486348,0.17849631891486348
rel_chng_timestamp,trend_user_mean_answ,0.178481674328827,-0.178481674328827
prior_question_had_explanation,user_he_count_answered_correctly,0.17845397221224304,0.17845397221224304
prior_question_had_explanation,user_he_count_prior_question_elapsed_time,0.17845397221224304,0.17845397221224304
rel_lect_clu,content_part_mean_answered_correctly,0.1783964881447405,-0.1783964881447405
user_he_ucount_part,content_he_sum_answered_correctly,0.17778544414140746,0.17778544414140746
content_he_cl_sum_answered_correctly,mul_user_content_mean_answ,0.1776963247368798,0.1776963247368798
mean_chng_timestamp,rel_ema_chng_timestamp,0.17751574252517122,0.17751574252517122
content_sum_answered_correctly,rel_content_part_mean_answ,0.1774043047578208,0.1774043047578208
rel_lect_part,content_cl_sum_answered_correctly,0.17722688215013382,0.17722688215013382
user_he_ucount_part,mul_user_content_he_mean_answ,0.1772161074800368,-0.1772161074800368
content_he_cl_mean_answered_correctly,rel_user_content_he_mean_answ,0.17719357409096095,-0.17719357409096095
user_he_sum_prior_question_elapsed_time,mul_user_content_ema_answ,0.17677670449309613,0.17677670449309613
user_count_prior_question_elapsed_time,content_count_answered_correctly,0.17677050785382867,-0.17677050785382867
user_count_prior_question_elapsed_time,content_user_count_user_id,0.17677050785382867,-0.17677050785382867
user_count_answered_correctly,content_count_answered_correctly,0.17677050785382867,-0.17677050785382867
user_count_answered_correctly,content_user_count_user_id,0.17677050785382867,-0.17677050785382867
user_ema_answered_correctly,content_mean_answered_correctly,0.17674889457065454,0.17674889457065454
prior_question_had_explanation,lect_user,0.1765528403238901,0.1765528403238901
lag_answ_corr,content_he_part_mean_answered_correctly,0.17654597015523418,0.17654597015523418
user_mean_prior_question_elapsed_time,user_he_sum_prior_question_elapsed_time,0.17649390356983305,0.17649390356983305
lag_answ_and_part_bool,rel_user_he_mean_answ,0.17581373552832158,0.17581373552832158
timestamp,content_he_part_mean_answered_correctly,0.175577102904518,0.175577102904518
lect_user,content_count_answered_correctly,0.17533285935478782,-0.17533285935478782
lect_user,content_user_count_user_id,0.17533285935478782,-0.17533285935478782
lag_answ_and_part_bool,rel_user_content_ema_answ,0.17523478287806538,0.17523478287806538
user_sum_prior_question_elapsed_time,user_he_mean_prior_question_elapsed_time,0.17507129540478303,0.17507129540478303
rel_lect_part,content_cl_count_answered_correctly,0.17492974331392386,0.17492974331392386
rel_lect_part,content_user_cl_count_user_id,0.17492974331392386,0.17492974331392386
prior_question_had_explanation,user_he_sum_answered_correctly,0.17474073932895443,0.17474073932895443
lect_user_kmean_cluster,content_he_part_count_answered_correctly,0.17456939477014047,0.17456939477014047
lect_user_kmean_cluster,content_user_he_part_count_user_id,0.17456939477014047,0.17456939477014047
content_he_cl_mean_answered_correctly,content_he_cl_count_answered_correctly,0.17440966113763998,0.17440966113763998
content_he_cl_mean_answered_correctly,content_user_he_cl_count_user_id,0.17440966113763998,0.17440966113763998
prior_question_had_explanation,user_count_answered_correctly,0.17439978407419357,0.17439978407419357
prior_question_had_explanation,user_count_prior_question_elapsed_time,0.17439978407419357,0.17439978407419357
user_he_ucount_part,mul_user_content_he_ema_answ,0.17423530601060216,-0.17423530601060216
user_count_prior_question_elapsed_time,content_sum_answered_correctly,0.17421577973969696,-0.17421577973969696
user_count_answered_correctly,content_sum_answered_correctly,0.17421577973969696,-0.17421577973969696
lect_user,mul_user_content_mean_answ,0.1741372167372551,0.1741372167372551
lag_expl_and_clu_bool_not_corr,content_he_cl_mean_answered_correctly,0.17412813524320309,0.17412813524320309
user_he_mean_answered_correctly,rel_content_cl_mean_answ,0.1740163374583255,-0.1740163374583255
rel_lect_part,content_he_sum_answered_correctly,0.17378108951199797,-0.17378108951199797
lect_user,content_sum_answered_correctly,0.17324040011687394,-0.17324040011687394
lect_user,user_ema_answered_correctly,0.17305564323684922,0.17305564323684922
content_user_count_user_id,rel_user_content_mean_answ,0.17304318003419356,0.17304318003419356
content_count_answered_correctly,rel_user_content_mean_answ,0.17304318003419356,0.17304318003419356
user_ema_answered_correctly,rel_content_part_mean_answ,0.17295910058822528,-0.17295910058822528
ema_chng_timestamp,rel_lect_clu,0.17289966541664442,-0.17289966541664442
user_count_prior_question_elapsed_time,content_he_count_answered_correctly,0.1726296586959058,-0.1726296586959058
user_count_prior_question_elapsed_time,content_user_he_count_user_id,0.1726296586959058,-0.1726296586959058
user_count_answered_correctly,content_he_count_answered_correctly,0.1726296586959058,-0.1726296586959058
user_count_answered_correctly,content_user_he_count_user_id,0.1726296586959058,-0.1726296586959058
prior_question_had_explanation,user_he_sum_prior_question_elapsed_time,0.17259658495640154,0.17259658495640154
lect_user_kmean_cluster,content_he_part_sum_answered_correctly,0.17255485710872825,0.17255485710872825
user_he_mean_answered_correctly,content_part_sum_answered_correctly,0.1725404026039545,0.1725404026039545
content_user_he_cl_count_user_id,mul_user_content_ema_answ,0.17240951475822355,0.17240951475822355
content_he_cl_count_answered_correctly,mul_user_content_ema_answ,0.17240951475822355,0.17240951475822355
user_he_ucount_part,rel_user_he_mean_answ,0.1721239940825187,-0.1721239940825187
timestamp,content_he_sum_answered_correctly,0.1719382346752687,-0.1719382346752687
lag_answ_and_part_bool,content_he_part_sum_answered_correctly,0.17192696392797807,0.17192696392797807
content_he_part_mean_answered_correctly,rel_user_content_mean_answ,0.1718792485193224,-0.1718792485193224
user_count_prior_question_elapsed_time,rel_lect_part,0.17185509918983183,0.17185509918983183
user_count_answered_correctly,rel_lect_part,0.17185509918983183,0.17185509918983183
user_sum_prior_question_elapsed_time,content_count_answered_correctly,0.1716894851164249,-0.1716894851164249
user_sum_prior_question_elapsed_time,content_user_count_user_id,0.1716894851164249,-0.1716894851164249
rel_lect_part,mul_user_content_mean_answ,0.17166671866279146,0.17166671866279146
user_he_count_prior_question_elapsed_time,rel_lect_part,0.17154032829484223,0.17154032829484223
user_he_count_answered_correctly,rel_lect_part,0.17154032829484223,0.17154032829484223
user_sum_answered_correctly,user_he_ema_answered_correctly,0.17135754711377058,0.17135754711377058
rel_user_he_mean_answ,rel_user_content_he_ema_answ,0.17130993824514523,0.17130993824514523
trend_user_mean_answ,content_mean_answered_correctly,0.17116725565968136,0.17116725565968136
lect_user,content_he_count_answered_correctly,0.17113501802046366,-0.17113501802046366
lect_user,content_user_he_count_user_id,0.17113501802046366,-0.17113501802046366
user_sum_answered_correctly,content_count_answered_correctly,0.17091600783368988,-0.17091600783368988
user_sum_answered_correctly,content_user_count_user_id,0.17091600783368988,-0.17091600783368988
rel_chng_timestamp,content_he_part_count_answered_correctly,0.17080202604470912,-0.17080202604470912
rel_chng_timestamp,content_user_he_part_count_user_id,0.17080202604470912,-0.17080202604470912
lag_answ_and_part_bool,content_count_answered_correctly,0.17046631889592867,-0.17046631889592867
lag_answ_and_part_bool,content_user_count_user_id,0.17046631889592867,-0.17046631889592867
user_he_ucount_part,lag_expl_and_clu_bool,0.17018547039628937,-0.17018547039628937
lect_user_part,content_he_part_sum_answered_correctly,0.17010501308783765,0.17010501308783765
user_sum_prior_question_elapsed_time,content_sum_answered_correctly,0.1695563951033014,-0.1695563951033014
lect_user_part,content_he_part_count_answered_correctly,0.16955409125689028,0.16955409125689028
lect_user_part,content_user_he_part_count_user_id,0.16955409125689028,0.16955409125689028
lag_answ_and_clu_bool,mul_user_content_mean_answ,0.16950051235455096,0.16950051235455096
lag_expl_and_part_bool_not_corr,rel_user_content_he_ema_answ,0.16937662965431383,-0.16937662965431383
lag_expl_and_part_bool_not_corr,content_cl_sum_answered_correctly,0.16933966239986817,0.16933966239986817
user_he_mean_prior_question_elapsed_time,user_ucount_kmean_cluster,0.1691089193945281,0.1691089193945281
lect_user_part,user_ucount_part,0.16905555610985828,0.16905555610985828
lag_answ_corr,rel_user_he_mean_answ,0.1689911150329899,0.1689911150329899
user_he_count_prior_question_elapsed_time,content_count_answered_correctly,0.16892560152997269,-0.16892560152997269
user_he_count_prior_question_elapsed_time,content_user_count_user_id,0.16892560152997269,-0.16892560152997269
user_he_count_answered_correctly,content_count_answered_correctly,0.16892560152997269,-0.16892560152997269
user_he_count_answered_correctly,content_user_count_user_id,0.16892560152997269,-0.16892560152997269
user_sum_answered_correctly,content_sum_answered_correctly,0.1687438203850025,-0.1687438203850025
rel_user_he_ema_pqet,trend_user_he_mean_pqet,0.16862851511599963,0.16862851511599963
content_he_mean_answered_correctly,content_he_cl_sum_answered_correctly,0.16862114407258935,0.16862114407258935
lag_answ_corr,rel_user_content_he_mean_answ,0.1684510315596553,0.1684510315596553
lag_answ_and_clu_bool,rel_user_content_ema_answ,0.16840886608131556,0.16840886608131556
trend_user_he_mean_answ,trend_user_mean_pqet,0.16834785560751392,-0.16834785560751392
user_he_sum_prior_question_elapsed_time,user_he_mean_prior_question_elapsed_time,0.16815701569289931,0.16815701569289931
user_sum_prior_question_elapsed_time,content_he_count_answered_correctly,0.168119704489931,-0.168119704489931
user_sum_prior_question_elapsed_time,content_user_he_count_user_id,0.168119704489931,-0.168119704489931
content_id,content_part_mean_answered_correctly,0.16803607867266177,0.16803607867266177
user_he_ucount_kmean_cluster,content_cl_sum_answered_correctly,0.16781961753260558,-0.16781961753260558
user_he_count_prior_question_elapsed_time,content_sum_answered_correctly,0.16770473922147483,-0.16770473922147483
user_he_count_answered_correctly,content_sum_answered_correctly,0.16770473922147483,-0.16770473922147483
trend_user_he_mean_answ,rel_user_content_he_mean_answ,0.16769707047011267,0.16769707047011267
prior_question_had_explanation,user_sum_answered_correctly,0.1676409137696378,0.1676409137696378
content_he_part_mean_answered_correctly,rel_user_content_he_ema_answ,0.1674959176947977,-0.1674959176947977
prior_question_had_explanation,rel_user_he_mean_answ,0.16744985457913397,0.16744985457913397
user_he_ema_answered_correctly,content_part_sum_answered_correctly,0.16730044118671838,0.16730044118671838
lag_clu_bool,content_he_part_mean_answered_correctly,0.16728815646141484,-0.16728815646141484
user_he_sum_answered_correctly,user_he_ema_answered_correctly,0.1671089907770458,0.1671089907770458
lag_expl_and_part_bool_not_corr,content_cl_count_answered_correctly,0.16705762429584464,0.16705762429584464
