feature_1,feature_2,correlation,correlation_i
user_he_ucount_part,mul_user_content_mean_answ,0.1901051477452296,0.1901051477452296
content_user_cl_count_user_id,mul_user_content_he_ema_answ,0.18991694240482998,-0.18991694240482998
content_cl_count_answered_correctly,mul_user_content_he_ema_answ,0.18991694240482998,-0.18991694240482998
prior_question_had_explanation,trend_user_he_mean_answ,0.18986593637963223,0.18986593637963223
user_count_prior_question_elapsed_time,mul_user_content_ema_answ,0.18979019448822002,0.18979019448822002
user_count_answered_correctly,mul_user_content_ema_answ,0.18979019448822002,0.18979019448822002
user_he_mean_prior_question_elapsed_time,user_ucount_part,0.18959487215918974,0.18959487215918974
user_he_ucount_part,trend_user_he_mean_pqet,0.18955163528679422,-0.18955163528679422
trend_user_mean_answ,content_he_cl_mean_answered_correctly,0.18943693210681747,0.18943693210681747
content_id,mul_user_content_he_mean_answ,0.18916502200982616,-0.18916502200982616
content_user_part_count_user_id,mul_user_content_he_ema_answ,0.18891631515670576,-0.18891631515670576
content_part_count_answered_correctly,mul_user_content_he_ema_answ,0.18891631515670576,-0.18891631515670576
user_sum_prior_question_elapsed_time,mul_user_content_mean_answ,0.1888657179506361,0.1888657179506361
lag_expl_and_part_bool,trend_user_mean_answ,0.18867136607350699,0.18867136607350699
lag_expl_and_part_bool,rel_lect_clu,0.18858787443262218,0.18858787443262218
content_user_cl_count_user_id,mul_user_content_he_mean_answ,0.18853278472485846,-0.18853278472485846
content_cl_count_answered_correctly,mul_user_content_he_mean_answ,0.18853278472485846,-0.18853278472485846
user_sum_prior_question_elapsed_time,mul_user_content_ema_answ,0.18813342138395578,0.18813342138395578
lag_clu_bool,rel_lect_clu,0.18773110255972256,0.18773110255972256
content_user_part_count_user_id,mul_user_content_he_mean_answ,0.18771181727840405,-0.18771181727840405
content_part_count_answered_correctly,mul_user_content_he_mean_answ,0.18771181727840405,-0.18771181727840405
trend_user_mean_pqet,content_he_part_count_answered_correctly,0.1869352284695585,-0.1869352284695585
trend_user_mean_pqet,content_user_he_part_count_user_id,0.1869352284695585,-0.1869352284695585
user_he_sum_answered_correctly,mul_user_content_he_ema_answ,0.18674763394002056,0.18674763394002056
content_user_count_user_id,content_user_he_part_count_user_id,0.18657815465211142,-0.18657815465211142
content_he_part_count_answered_correctly,content_user_count_user_id,0.18657815465211142,-0.18657815465211142
content_count_answered_correctly,content_he_part_count_answered_correctly,0.18657815465211142,-0.18657815465211142
content_count_answered_correctly,content_user_he_part_count_user_id,0.18657815465211142,-0.18657815465211142
kmean_cluster,rel_lect_part,0.1861846681844414,-0.1861846681844414
content_cl_sum_answered_correctly,mul_user_content_he_ema_answ,0.1856082541802587,-0.1856082541802587
user_ema_answered_correctly,lag_answ_and_clu_bool,0.18515420537269253,0.18515420537269253
user_ema_answered_correctly,content_id,0.18485939856535563,-0.18485939856535563
user_ucount_kmean_cluster,content_part_count_answered_correctly,0.1846951657625253,-0.1846951657625253
user_ucount_kmean_cluster,content_user_part_count_user_id,0.1846951657625253,-0.1846951657625253
user_he_count_prior_question_elapsed_time,mul_user_content_mean_answ,0.1846367525999801,0.1846367525999801
user_he_count_answered_correctly,mul_user_content_mean_answ,0.1846367525999801,0.1846367525999801
user_he_ucount_part,content_cl_sum_answered_correctly,0.18462188949527272,-0.18462188949527272
user_he_ema_prior_question_elapsed_time,user_he_ucount_part,0.18447436655740182,0.18447436655740182
user_sum_answered_correctly,mul_user_content_he_mean_answ,0.1844206362518646,0.1844206362518646
content_id,content_he_part_sum_answered_correctly,0.1843160276764555,-0.1843160276764555
content_cl_sum_answered_correctly,mul_user_content_he_mean_answ,0.18423738650520213,-0.18423738650520213
part,mul_user_content_ema_answ,0.18347147688243784,-0.18347147688243784
content_user_count_user_id,rel_user_content_ema_answ,0.18326593279141148,0.18326593279141148
content_count_answered_correctly,rel_user_content_ema_answ,0.18326593279141148,0.18326593279141148
user_he_count_prior_question_elapsed_time,mul_user_content_ema_answ,0.18320018835063406,0.18320018835063406
user_he_count_answered_correctly,mul_user_content_ema_answ,0.18320018835063406,0.18320018835063406
part,lag_answ_and_clu_bool,0.18285653162665919,0.18285653162665919
user_he_ucount_part,mul_user_content_ema_answ,0.18252956601358447,0.18252956601358447
lag_expl_and_clu_bool,content_cl_mean_answered_correctly,0.18248531552326896,-0.18248531552326896
user_he_sum_prior_question_elapsed_time,mul_user_content_mean_answ,0.18248189114880867,0.18248189114880867
ema_chng_timestamp,content_part_mean_answered_correctly,0.18240932111300476,0.18240932111300476
user_sum_prior_question_elapsed_time,user_he_ema_prior_question_elapsed_time,0.18238896860466491,0.18238896860466491
user_ucount_kmean_cluster,trend_user_he_mean_answ,0.1819177238851674,0.1819177238851674
user_he_ucount_part,content_cl_count_answered_correctly,0.1818629784216214,-0.1818629784216214
user_he_ucount_part,content_user_cl_count_user_id,0.1818629784216214,-0.1818629784216214
content_he_part_count_answered_correctly,content_he_cl_mean_answered_correctly,0.181750269717851,-0.181750269717851
content_he_cl_mean_answered_correctly,content_user_he_part_count_user_id,0.181750269717851,-0.181750269717851
user_he_sum_prior_question_elapsed_time,mul_user_content_ema_answ,0.18174292717641596,0.18174292717641596
user_mean_answered_correctly,lag_expl_and_part_bool,0.18159395861554783,0.18159395861554783
user_he_mean_answered_correctly,lag_answ_and_clu_bool,0.1815318778729441,0.1815318778729441
user_ucount_part,lag_expl_and_clu_bool,0.1813701101434522,0.1813701101434522
user_he_ema_answered_correctly,content_he_sum_answered_correctly,0.18136447042132664,-0.18136447042132664
user_he_sum_answered_correctly,mul_user_content_he_mean_answ,0.18123116396688596,0.18123116396688596
lag_expl_and_clu_bool,trend_user_mean_pqet,0.18104262979385205,-0.18104262979385205
content_he_sum_answered_correctly,mul_user_content_ema_answ,0.18101384473856985,-0.18101384473856985
user_he_ucount_part,content_he_count_answered_correctly,0.18097839172530664,-0.18097839172530664
user_he_ucount_part,content_user_he_count_user_id,0.18097839172530664,-0.18097839172530664
part,mul_user_content_mean_answ,0.1804418417457769,-0.1804418417457769
content_user_he_count_user_id,rel_user_content_he_mean_answ,0.18032954156543696,0.18032954156543696
content_he_count_answered_correctly,rel_user_content_he_mean_answ,0.18032954156543696,0.18032954156543696
user_sum_prior_question_elapsed_time,user_ema_prior_question_elapsed_time,0.18011851927302758,0.18011851927302758
user_ucount_kmean_cluster,content_he_mean_answered_correctly,0.17992737371570522,0.17992737371570522
lag_part_bool,lag_expl_and_part_bool_not_corr,0.17968013898960186,0.17968013898960186
user_he_ucount_part,content_count_answered_correctly,0.17958170156880968,-0.17958170156880968
user_he_ucount_part,content_user_count_user_id,0.17958170156880968,-0.17958170156880968
content_user_count_user_id,rel_user_content_he_ema_answ,0.17957922136205728,0.17957922136205728
content_count_answered_correctly,rel_user_content_he_ema_answ,0.17957922136205728,0.17957922136205728
content_part_sum_answered_correctly,mul_user_content_he_ema_answ,0.17944926641099443,-0.17944926641099443
content_he_part_mean_answered_correctly,rel_user_content_he_ema_answ,0.1794421618942071,-0.1794421618942071
user_mean_answered_correctly,content_id,0.17927065027778155,-0.17927065027778155
content_user_he_count_user_id,rel_content_he_cl_mean_answ,0.1789864989311639,0.1789864989311639
content_he_count_answered_correctly,rel_content_he_cl_mean_answ,0.1789864989311639,0.1789864989311639
content_he_sum_answered_correctly,mul_user_content_mean_answ,0.17896487997530733,-0.17896487997530733
user_he_ema_answered_correctly,user_sum_prior_question_elapsed_time,0.17893095536284676,0.17893095536284676
user_ucount_part,content_part_sum_answered_correctly,0.17857766127740943,-0.17857766127740943
content_part_sum_answered_correctly,mul_user_content_he_mean_answ,0.1783094285664657,-0.1783094285664657
trend_user_mean_answ,content_he_part_mean_answered_correctly,0.1782132542321343,0.1782132542321343
content_he_cl_mean_answered_correctly,rel_user_content_mean_answ,0.17773114887977143,-0.17773114887977143
user_he_ema_answered_correctly,user_count_prior_question_elapsed_time,0.17765860147735238,0.17765860147735238
user_count_answered_correctly,user_he_ema_answered_correctly,0.17765860147735238,0.17765860147735238
lag_expl_and_clu_bool_not_corr,content_cl_count_answered_correctly,0.17642830589928,0.17642830589928
lag_expl_and_clu_bool_not_corr,content_user_cl_count_user_id,0.17642830589928,0.17642830589928
content_id,content_mean_answered_correctly,0.1761797709890496,-0.1761797709890496
lag_expl_and_clu_bool_not_corr,content_cl_sum_answered_correctly,0.17608628561465034,0.17608628561465034
user_he_ema_prior_question_elapsed_time,user_he_ucount_kmean_cluster,0.17600256664898425,0.17600256664898425
content_id,content_he_part_count_answered_correctly,0.1758902433628844,-0.1758902433628844
content_id,content_user_he_part_count_user_id,0.1758902433628844,-0.1758902433628844
ema_chng_timestamp,content_he_sum_answered_correctly,0.17579140604346824,0.17579140604346824
ema_chng_timestamp,content_sum_answered_correctly,0.17538145063576513,0.17538145063576513
rel_chng_timestamp,content_he_count_answered_correctly,0.1753510796620205,0.1753510796620205
rel_chng_timestamp,content_user_he_count_user_id,0.1753510796620205,0.1753510796620205
content_sum_answered_correctly,content_he_part_sum_answered_correctly,0.1753444802393448,-0.1753444802393448
content_id,content_he_mean_answered_correctly,0.17502059875208326,-0.17502059875208326
user_he_ema_answered_correctly,user_he_sum_prior_question_elapsed_time,0.17441307788765348,0.17441307788765348
lag_expl_and_clu_bool,lag_expl_and_part_bool_not_corr,0.17415534928051343,0.17415534928051343
rel_user_he_ema_answ,trend_user_he_mean_pqet,0.17398204633834355,-0.17398204633834355
user_mean_answered_correctly,lag_answ_and_clu_bool,0.17395492886837444,0.17395492886837444
timestamp,mean_chng_timestamp,0.17382645580720338,0.17382645580720338
prior_question_had_explanation,lag_expl_and_clu_bool_not_corr,0.17378025555778143,0.17378025555778143
lect_user_kmean_cluster,user_ucount_part,0.17336294566167662,0.17336294566167662
user_ema_prior_question_elapsed_time,user_he_sum_prior_question_elapsed_time,0.173216895825501,0.173216895825501
lag_expl_and_part_bool,content_mean_answered_correctly,0.1729083821443491,0.1729083821443491
user_he_ema_answered_correctly,user_he_count_prior_question_elapsed_time,0.17288989719906953,0.17288989719906953
user_he_count_answered_correctly,user_he_ema_answered_correctly,0.17288989719906953,0.17288989719906953
prior_question_had_explanation,user_count_answered_correctly,0.1727602423794663,0.1727602423794663
prior_question_had_explanation,user_count_prior_question_elapsed_time,0.1727602423794663,0.1727602423794663
user_count_prior_question_elapsed_time,trend_user_mean_pqet,0.17272766774238857,-0.17272766774238857
user_count_answered_correctly,trend_user_mean_pqet,0.17272766774238857,-0.17272766774238857
timestamp,prior_question_had_explanation,0.1724641417466227,0.1724641417466227
lag_answ_and_part_bool,trend_user_he_mean_answ,0.17180607807964987,0.17180607807964987
trend_user_mean_pqet,content_he_sum_answered_correctly,0.17172672724831622,0.17172672724831622
user_he_sum_prior_question_elapsed_time,user_he_ema_prior_question_elapsed_time,0.17149286821533175,0.17149286821533175
kmean_cluster,lag_answ_and_clu_bool,0.17105403957246823,-0.17105403957246823
lag_answ_corr,trend_user_mean_answ,0.17065655409042205,0.17065655409042205
user_he_ema_prior_question_elapsed_time,user_ucount_kmean_cluster,0.1705233467640664,0.1705233467640664
user_he_mean_answered_correctly,content_he_sum_answered_correctly,0.17031590898886972,-0.17031590898886972
user_he_count_prior_question_elapsed_time,trend_user_mean_pqet,0.17031272434357608,-0.17031272434357608
user_he_count_answered_correctly,trend_user_mean_pqet,0.17031272434357608,-0.17031272434357608
user_ucount_part,content_part_count_answered_correctly,0.1692921211320358,-0.1692921211320358
user_ucount_part,content_user_part_count_user_id,0.1692921211320358,-0.1692921211320358
lag_expl_and_part_bool_not_corr,content_he_part_sum_answered_correctly,0.16927428799987346,0.16927428799987346
timestamp,content_count_answered_correctly,0.16911887599555817,-0.16911887599555817
timestamp,content_user_count_user_id,0.16911887599555817,-0.16911887599555817
content_sum_answered_correctly,content_he_part_count_answered_correctly,0.16873521023513557,-0.16873521023513557
content_sum_answered_correctly,content_user_he_part_count_user_id,0.16873521023513557,-0.16873521023513557
prior_question_had_explanation,lect_user,0.16864915306240674,0.16864915306240674
rel_chng_timestamp,content_sum_answered_correctly,0.1686144418705879,0.1686144418705879
timestamp,content_he_count_answered_correctly,0.16842397386040522,-0.16842397386040522
timestamp,content_user_he_count_user_id,0.16842397386040522,-0.16842397386040522
lag_expl_and_clu_bool,content_he_cl_mean_answered_correctly,0.16803031779588048,0.16803031779588048
user_he_ema_answered_correctly,content_id,0.1678411950862568,-0.1678411950862568
user_he_mean_answered_correctly,user_sum_prior_question_elapsed_time,0.1677169099738754,0.1677169099738754
content_he_part_sum_answered_correctly,content_user_he_count_user_id,0.1674473585282564,-0.1674473585282564
content_he_count_answered_correctly,content_he_part_sum_answered_correctly,0.1674473585282564,-0.1674473585282564
user_he_mean_answered_correctly,user_count_prior_question_elapsed_time,0.1672529903923413,0.1672529903923413
user_count_answered_correctly,user_he_mean_answered_correctly,0.1672529903923413,0.1672529903923413
trend_user_mean_pqet,content_id,0.1670845243547578,0.1670845243547578
trend_user_he_mean_pqet,content_id,0.16660710054802538,0.16660710054802538
user_ema_prior_question_elapsed_time,user_he_ucount_part,0.16569391537635245,0.16569391537635245
lag_expl_and_part_bool_not_corr,content_he_part_count_answered_correctly,0.16566512996306698,0.16566512996306698
lag_expl_and_part_bool_not_corr,content_user_he_part_count_user_id,0.16566512996306698,0.16566512996306698
lag_expl_and_clu_bool,content_he_part_mean_answered_correctly,0.16563881017392892,0.16563881017392892
trend_user_he_mean_answ,rel_user_content_he_ema_answ,0.16538525726305375,0.16538525726305375
user_he_count_prior_question_elapsed_time,lag_expl_and_part_bool,0.16469408454159032,0.16469408454159032
user_he_count_answered_correctly,lag_expl_and_part_bool,0.16469408454159032,0.16469408454159032
content_user_he_count_user_id,rel_user_content_he_ema_answ,0.16461573496718904,0.16461573496718904
content_he_count_answered_correctly,rel_user_content_he_ema_answ,0.16461573496718904,0.16461573496718904
rel_user_he_mean_answ,trend_user_he_mean_pqet,0.1645710209592443,-0.1645710209592443
content_he_cl_mean_answered_correctly,rel_user_content_ema_answ,0.16451103587403368,-0.16451103587403368
user_sum_answered_correctly,trend_user_mean_pqet,0.16445908317159103,-0.16445908317159103
user_he_mean_answered_correctly,user_he_sum_prior_question_elapsed_time,0.16442846015454096,0.16442846015454096
content_he_sum_answered_correctly,mul_user_content_he_ema_answ,0.16394801153486738,-0.16394801153486738
user_he_ucount_kmean_cluster,content_cl_sum_answered_correctly,0.16381278421307235,-0.16381278421307235
user_he_mean_answered_correctly,user_he_count_prior_question_elapsed_time,0.16376396745357805,0.16376396745357805
user_he_count_answered_correctly,user_he_mean_answered_correctly,0.16376396745357805,0.16376396745357805
prior_question_had_explanation,user_sum_prior_question_elapsed_time,0.16348747396858937,0.16348747396858937
prior_question_had_explanation,user_sum_answered_correctly,0.16323126646470093,0.16323126646470093
ema_chng_timestamp,content_cl_mean_answered_correctly,0.1629264546660905,0.1629264546660905
timestamp,content_sum_answered_correctly,0.1625708736376688,-0.1625708736376688
rel_chng_timestamp,content_he_part_sum_answered_correctly,0.16249478275893464,-0.16249478275893464
content_user_he_count_user_id,rel_user_content_mean_answ,0.16247876676404518,0.16247876676404518
content_he_count_answered_correctly,rel_user_content_mean_answ,0.16247876676404518,0.16247876676404518
content_cl_mean_answered_correctly,rel_user_content_mean_answ,0.16223019495057445,-0.16223019495057445
trend_user_he_mean_pqet,content_he_cl_sum_answered_correctly,0.16214909265900193,-0.16214909265900193
prior_question_had_explanation,lag_answ_and_part_bool,0.16209299953868742,0.16209299953868742
lect_user_kmean_cluster,lag_expl_and_clu_bool,0.16202874686813729,0.16202874686813729
user_he_ucount_kmean_cluster,content_cl_count_answered_correctly,0.16191237999277056,-0.16191237999277056
user_he_ucount_kmean_cluster,content_user_cl_count_user_id,0.16191237999277056,-0.16191237999277056
user_he_sum_answered_correctly,trend_user_mean_pqet,0.16177860753139162,-0.16177860753139162
part,lect_user_kmean_cluster,0.16159430415318757,0.16159430415318757
user_count_prior_question_elapsed_time,mul_user_content_he_ema_answ,0.1610869642551374,0.1610869642551374
user_count_answered_correctly,mul_user_content_he_ema_answ,0.1610869642551374,0.1610869642551374
user_he_ucount_kmean_cluster,trend_user_he_mean_answ,0.1609096742960771,0.1609096742960771
user_ema_prior_question_elapsed_time,user_ucount_kmean_cluster,0.16057343556784098,0.16057343556784098
lag_answ_and_part_bool,content_he_part_mean_answered_correctly,0.16003818287201965,0.16003818287201965
lag_expl_and_clu_bool_not_corr,content_he_part_count_answered_correctly,0.15994608644743022,0.15994608644743022
lag_expl_and_clu_bool_not_corr,content_user_he_part_count_user_id,0.15994608644743022,0.15994608644743022
user_he_mean_answered_correctly,content_id,0.1599290240828771,-0.1599290240828771
trend_user_he_mean_pqet,content_he_sum_answered_correctly,0.15980359414135717,0.15980359414135717
content_he_part_mean_answered_correctly,rel_user_content_mean_answ,0.15966581944911543,-0.15966581944911543
user_sum_prior_question_elapsed_time,mul_user_content_he_ema_answ,0.15952407367732382,0.15952407367732382
user_he_ema_answered_correctly,content_he_mean_answered_correctly,0.15951458659129622,0.15951458659129622
trend_user_he_mean_answ,content_he_cl_mean_answered_correctly,0.1592326399150417,0.1592326399150417
lag_expl_and_clu_bool_not_corr,content_part_mean_answered_correctly,0.15922307235776412,-0.15922307235776412
part,kmean_cluster,0.15904833025006154,-0.15904833025006154
content_cl_mean_answered_correctly,rel_user_content_ema_answ,0.15880679454471697,-0.15880679454471697
content_he_sum_answered_correctly,mul_user_content_he_mean_answ,0.15868105986355593,-0.15868105986355593
user_ema_prior_question_elapsed_time,user_he_ucount_kmean_cluster,0.15866748508240264,0.15866748508240264
user_he_sum_prior_question_elapsed_time,lag_expl_and_part_bool,0.1585504855967979,0.1585504855967979
content_id,content_he_cl_sum_answered_correctly,0.15840287461181696,-0.15840287461181696
part,lag_expl_and_clu_bool_not_corr,0.1580286036036156,0.1580286036036156
prior_question_had_explanation,user_mean_prior_question_elapsed_time,0.15790086487609775,0.15790086487609775
lag_answ_and_part_bool,lag_expl_and_clu_bool,0.15768611378005232,0.15768611378005232
lect_user_part,content_sum_answered_correctly,0.15764339643283531,-0.15764339643283531
user_he_sum_answered_correctly,lag_expl_and_part_bool,0.15757155252328348,0.15757155252328348
content_cl_mean_answered_correctly,rel_user_content_he_mean_answ,0.15664643796434757,-0.15664643796434757
rel_lect_part,trend_user_mean_pqet,0.1566110742845802,-0.1566110742845802
user_he_count_prior_question_elapsed_time,mul_user_content_he_ema_answ,0.1565018260433769,0.1565018260433769
user_he_count_answered_correctly,mul_user_content_he_ema_answ,0.1565018260433769,0.1565018260433769
lag_expl_and_clu_bool_not_corr,content_he_part_sum_answered_correctly,0.1563159829380503,0.1563159829380503
rel_lect_part,content_count_answered_correctly,0.15577886374539698,-0.15577886374539698
rel_lect_part,content_user_count_user_id,0.15577886374539698,-0.15577886374539698
content_user_he_count_user_id,content_user_he_part_count_user_id,0.15542687789966292,-0.15542687789966292
content_he_part_count_answered_correctly,content_user_he_count_user_id,0.15542687789966292,-0.15542687789966292
content_he_count_answered_correctly,content_he_part_count_answered_correctly,0.15542687789966292,-0.15542687789966292
content_he_count_answered_correctly,content_user_he_part_count_user_id,0.15542687789966292,-0.15542687789966292
user_count_prior_question_elapsed_time,mul_user_content_he_mean_answ,0.15533973190846692,0.15533973190846692
user_count_answered_correctly,mul_user_content_he_mean_answ,0.15533973190846692,0.15533973190846692
user_he_sum_prior_question_elapsed_time,mul_user_content_he_ema_answ,0.15510444269779797,0.15510444269779797
user_mean_prior_question_elapsed_time,content_he_count_answered_correctly,0.15496581012238503,-0.15496581012238503
user_mean_prior_question_elapsed_time,content_user_he_count_user_id,0.15496581012238503,-0.15496581012238503
user_he_count_prior_question_elapsed_time,content_he_part_mean_answered_correctly,0.15495882938721903,0.15495882938721903
user_he_count_answered_correctly,content_he_part_mean_answered_correctly,0.15495882938721903,0.15495882938721903
user_sum_prior_question_elapsed_time,trend_user_mean_pqet,0.1547373660827729,-0.1547373660827729
lag_answ_and_part_bool,content_he_cl_mean_answered_correctly,0.1544885007355559,0.1544885007355559
user_mean_prior_question_elapsed_time,content_count_answered_correctly,0.15339628706669683,-0.15339628706669683
user_mean_prior_question_elapsed_time,content_user_count_user_id,0.15339628706669683,-0.15339628706669683
user_sum_prior_question_elapsed_time,mul_user_content_he_mean_answ,0.15321339437425063,0.15321339437425063
timestamp,content_he_sum_answered_correctly,0.1529911321680741,-0.1529911321680741
user_he_sum_prior_question_elapsed_time,trend_user_mean_pqet,0.15259952155798717,-0.15259952155798717
trend_user_he_mean_pqet,content_he_mean_answered_correctly,0.15255439607180032,-0.15255439607180032
trend_user_he_mean_pqet,content_he_cl_count_answered_correctly,0.15231305313817886,-0.15231305313817886
trend_user_he_mean_pqet,content_user_he_cl_count_user_id,0.15231305313817886,-0.15231305313817886
lect_user,trend_user_mean_pqet,0.1521371958555048,-0.1521371958555048
user_he_mean_prior_question_elapsed_time,content_he_count_answered_correctly,0.15202644288794054,-0.15202644288794054
user_he_mean_prior_question_elapsed_time,content_user_he_count_user_id,0.15202644288794054,-0.15202644288794054
content_cl_mean_answered_correctly,rel_user_content_he_ema_answ,0.15190418405228917,-0.15190418405228917
lag_part_bool,lag_expl_and_clu_bool_not_corr,0.15178059021237172,0.15178059021237172
user_he_sum_answered_correctly,content_he_part_mean_answered_correctly,0.15165210953247912,0.15165210953247912
user_he_sum_prior_question_elapsed_time,content_he_part_mean_answered_correctly,0.15156534712622965,0.15156534712622965
user_he_count_prior_question_elapsed_time,mul_user_content_he_mean_answ,0.15152863755045795,0.15152863755045795
user_he_count_answered_correctly,mul_user_content_he_mean_answ,0.15152863755045795,0.15152863755045795
lag_answ_and_part_bool,trend_user_mean_answ,0.15151112460184568,0.15151112460184568
user_he_ucount_part,lag_expl_and_part_bool,0.15147245928377234,0.15147245928377234
content_id,content_he_cl_count_answered_correctly,0.15123748930488343,-0.15123748930488343
content_id,content_user_he_cl_count_user_id,0.15123748930488343,-0.15123748930488343
trend_user_mean_pqet,mul_user_content_he_ema_answ,0.1510747494801696,-0.1510747494801696
lag_expl_and_part_bool_not_corr,content_he_cl_sum_answered_correctly,0.15074583045451492,0.15074583045451492
lect_user_part,content_count_answered_correctly,0.15026007388031176,-0.15026007388031176
lect_user_part,content_user_count_user_id,0.15026007388031176,-0.15026007388031176
lag_answ_and_clu_bool,content_he_cl_sum_answered_correctly,0.15024527584954694,0.15024527584954694
content_user_he_count_user_id,rel_user_content_ema_answ,0.1500577430364387,0.1500577430364387
content_he_count_answered_correctly,rel_user_content_ema_answ,0.1500577430364387,0.1500577430364387
user_he_sum_prior_question_elapsed_time,mul_user_content_he_mean_answ,0.14953870126398228,0.14953870126398228
user_he_count_prior_question_elapsed_time,content_he_cl_mean_answered_correctly,0.1491378977161711,0.1491378977161711
user_he_count_answered_correctly,content_he_cl_mean_answered_correctly,0.1491378977161711,0.1491378977161711
user_he_mean_prior_question_elapsed_time,content_count_answered_correctly,0.14910323426128677,-0.14910323426128677
user_he_mean_prior_question_elapsed_time,content_user_count_user_id,0.14910323426128677,-0.14910323426128677
trend_user_he_mean_answ,content_he_part_mean_answered_correctly,0.1490482226890758,0.1490482226890758
trend_user_he_mean_pqet,mul_user_content_he_ema_answ,0.14893391461328961,-0.14893391461328961
rel_chng_timestamp,content_he_part_count_answered_correctly,0.14872704034248638,-0.14872704034248638
rel_chng_timestamp,content_user_he_part_count_user_id,0.14872704034248638,-0.14872704034248638
user_he_ucount_part,content_he_part_count_answered_correctly,0.1484850008425201,-0.1484850008425201
user_he_ucount_part,content_user_he_part_count_user_id,0.1484850008425201,-0.1484850008425201
lag_answ_and_clu_bool,content_he_cl_count_answered_correctly,0.14837396742910364,0.14837396742910364
lag_answ_and_clu_bool,content_user_he_cl_count_user_id,0.14837396742910364,0.14837396742910364
trend_user_mean_pqet,mul_user_content_he_mean_answ,0.14804811160164244,-0.14804811160164244
lag_expl_and_part_bool_not_corr,content_he_cl_count_answered_correctly,0.14790051017490477,0.14790051017490477
lag_expl_and_part_bool_not_corr,content_user_he_cl_count_user_id,0.14790051017490477,0.14790051017490477
content_part_mean_answered_correctly,rel_user_content_mean_answ,0.1477342020234112,-0.1477342020234112
user_he_ucount_part,content_he_part_sum_answered_correctly,0.14753746770935633,-0.14753746770935633
user_ucount_kmean_cluster,content_mean_answered_correctly,0.14746719846006548,0.14746719846006548
user_he_ema_answered_correctly,user_he_ucount_part,0.14725187755795835,0.14725187755795835
user_ucount_kmean_cluster,content_cl_sum_answered_correctly,0.1472355170025632,-0.1472355170025632
user_he_sum_prior_question_elapsed_time,content_he_cl_mean_answered_correctly,0.1468070642892269,0.1468070642892269
user_he_sum_answered_correctly,content_he_cl_mean_answered_correctly,0.14670536589349967,0.14670536589349967
lect_user_part,content_he_sum_answered_correctly,0.14666411001883195,-0.14666411001883195
user_he_mean_answered_correctly,content_he_mean_answered_correctly,0.14624356435403799,0.14624356435403799
content_he_part_mean_answered_correctly,rel_user_content_ema_answ,0.14621811809163615,-0.14621811809163615
rel_lect_part,content_sum_answered_correctly,0.14609166360539022,-0.14609166360539022
lect_user_part,content_he_count_answered_correctly,0.14593884715408958,-0.14593884715408958
lect_user_part,content_user_he_count_user_id,0.14593884715408958,-0.14593884715408958
prior_question_had_explanation,ema_chng_timestamp,0.14584980104135947,-0.14584980104135947
trend_user_mean_pqet,content_he_mean_answered_correctly,0.14582860195249572,-0.14582860195249572
user_ucount_kmean_cluster,content_cl_count_answered_correctly,0.14580195972903104,-0.14580195972903104
user_ucount_kmean_cluster,content_user_cl_count_user_id,0.14580195972903104,-0.14580195972903104
trend_user_he_mean_pqet,mul_user_content_he_mean_answ,0.14526460389306511,-0.14526460389306511
prior_question_had_explanation,lect_user_part,0.14516217378334595,0.14516217378334595
lag_clu_bool,content_he_part_mean_answered_correctly,0.14493193307816846,-0.14493193307816846
content_part_mean_answered_correctly,rel_user_content_ema_answ,0.14470155112066993,-0.14470155112066993
ema_chng_timestamp,rel_content_part_mean_answ,0.14460333244706913,0.14460333244706913
prior_question_had_explanation,rel_user_he_ema_answ,0.14459624213737188,0.14459624213737188
user_he_count_prior_question_elapsed_time,trend_user_he_mean_pqet,0.1440888982878577,-0.1440888982878577
user_he_count_answered_correctly,trend_user_he_mean_pqet,0.1440888982878577,-0.1440888982878577
lag_expl_and_part_bool,trend_user_he_mean_answ,0.14405895013542097,0.14405895013542097
ema_chng_timestamp,rel_content_cl_mean_answ,0.14394388017691753,0.14394388017691753
content_he_part_mean_answered_correctly,content_he_part_sum_answered_correctly,0.1439137585621787,-0.1439137585621787
user_count_prior_question_elapsed_time,trend_user_he_mean_pqet,0.14358472080647822,-0.14358472080647822
user_count_answered_correctly,trend_user_he_mean_pqet,0.14358472080647822,-0.14358472080647822
content_mean_answered_correctly,content_sum_answered_correctly,0.14349638261840125,-0.14349638261840125
user_ucount_part,trend_user_he_mean_answ,0.14308942047026102,0.14308942047026102
rel_lect_part,content_he_count_answered_correctly,0.14276502563355126,-0.14276502563355126
rel_lect_part,content_user_he_count_user_id,0.14276502563355126,-0.14276502563355126
user_he_ucount_part,lag_expl_and_clu_bool,0.1427041656459372,0.1427041656459372
content_sum_answered_correctly,content_he_mean_answered_correctly,0.14258736206556136,-0.14258736206556136
content_part_mean_answered_correctly,rel_user_content_he_mean_answ,0.14221231923668154,-0.14221231923668154
user_he_mean_answered_correctly,user_he_ucount_part,0.14160750937305186,0.14160750937305186
content_sum_answered_correctly,rel_content_part_mean_answ,0.1415728399862406,0.1415728399862406
user_he_ema_answered_correctly,content_mean_answered_correctly,0.141288832009791,0.141288832009791
trend_user_mean_pqet,content_he_cl_sum_answered_correctly,0.1410112966252323,-0.1410112966252323
user_count_prior_question_elapsed_time,lag_expl_and_part_bool,0.14051645300334925,0.14051645300334925
